DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Nasal cavity cancer|2020|Females|05–09|0
Projections|Nasal cavity cancer|2020|Females|10–14|0
Projections|Nasal cavity cancer|2020|Females|15–19|0
Projections|Nasal cavity cancer|2020|Females|20–24|0
Projections|Nasal cavity cancer|2020|Females|25–29|0
Projections|Nasal cavity cancer|2020|Females|30–34|1
Projections|Nasal cavity cancer|2020|Females|35–39|2
Projections|Nasal cavity cancer|2020|Females|40–44|1
Projections|Nasal cavity cancer|2020|Females|45–49|4
Projections|Nasal cavity cancer|2020|Females|50–54|5
Projections|Nasal cavity cancer|2020|Females|55–59|4
Projections|Nasal cavity cancer|2020|Females|60–64|5
Projections|Nasal cavity cancer|2020|Females|65–69|7
Projections|Nasal cavity cancer|2020|Females|70–74|9
Projections|Nasal cavity cancer|2020|Females|75–79|5
Projections|Nasal cavity cancer|2020|Females|80–84|6
Projections|Nasal cavity cancer|2020|Females|85–89|4
Projections|Nasal cavity cancer|2020|Females|90+|5
Projections|Nasal cavity cancer|2020|Females|All ages combined|58
Projections|Nasal cavity cancer|2021|Females|00–04|0
Projections|Nasal cavity cancer|2021|Females|05–09|0
Projections|Nasal cavity cancer|2021|Females|10–14|0
Projections|Nasal cavity cancer|2021|Females|15–19|0
Projections|Nasal cavity cancer|2021|Females|20–24|0
Projections|Nasal cavity cancer|2021|Females|25–29|0
Projections|Nasal cavity cancer|2021|Females|30–34|1
Projections|Nasal cavity cancer|2021|Females|35–39|1
Projections|Nasal cavity cancer|2021|Females|40–44|1
Projections|Nasal cavity cancer|2021|Females|45–49|4
Projections|Nasal cavity cancer|2021|Females|50–54|5
Projections|Nasal cavity cancer|2021|Females|55–59|4
Projections|Nasal cavity cancer|2021|Females|60–64|5
Projections|Nasal cavity cancer|2021|Females|65–69|7
Projections|Nasal cavity cancer|2021|Females|70–74|10
Projections|Nasal cavity cancer|2021|Females|75–79|5
Projections|Nasal cavity cancer|2021|Females|80–84|7
Projections|Nasal cavity cancer|2021|Females|85–89|4
Projections|Nasal cavity cancer|2021|Females|90+|5
Projections|Nasal cavity cancer|2021|Females|All ages combined|59
Projections|Nasal cavity cancer|2022|Females|00–04|0
Projections|Nasal cavity cancer|2022|Females|05–09|0
Projections|Nasal cavity cancer|2022|Females|10–14|0
Projections|Nasal cavity cancer|2022|Females|15–19|0
Projections|Nasal cavity cancer|2022|Females|20–24|0
Projections|Nasal cavity cancer|2022|Females|25–29|1
Projections|Nasal cavity cancer|2022|Females|30–34|1
Projections|Nasal cavity cancer|2022|Females|35–39|1
Projections|Nasal cavity cancer|2022|Females|40–44|1
Projections|Nasal cavity cancer|2022|Females|45–49|5
Projections|Nasal cavity cancer|2022|Females|50–54|6
Projections|Nasal cavity cancer|2022|Females|55–59|3
Projections|Nasal cavity cancer|2022|Females|60–64|5
Projections|Nasal cavity cancer|2022|Females|65–69|7
Projections|Nasal cavity cancer|2022|Females|70–74|11
Projections|Nasal cavity cancer|2022|Females|75–79|6
Projections|Nasal cavity cancer|2022|Females|80–84|7
Projections|Nasal cavity cancer|2022|Females|85–89|4
Projections|Nasal cavity cancer|2022|Females|90+|6
Projections|Nasal cavity cancer|2022|Females|All ages combined|64
Projections|Nasal cavity cancer|2023|Females|00–04|0
Projections|Nasal cavity cancer|2023|Females|05–09|0
Projections|Nasal cavity cancer|2023|Females|10–14|0
Projections|Nasal cavity cancer|2023|Females|15–19|0
Projections|Nasal cavity cancer|2023|Females|20–24|0
Projections|Nasal cavity cancer|2023|Females|25–29|1
Projections|Nasal cavity cancer|2023|Females|30–34|1
Projections|Nasal cavity cancer|2023|Females|35–39|1
Projections|Nasal cavity cancer|2023|Females|40–44|1
Projections|Nasal cavity cancer|2023|Females|45–49|5
Projections|Nasal cavity cancer|2023|Females|50–54|6
Projections|Nasal cavity cancer|2023|Females|55–59|3
Projections|Nasal cavity cancer|2023|Females|60–64|5
Projections|Nasal cavity cancer|2023|Females|65–69|7
Projections|Nasal cavity cancer|2023|Females|70–74|11
Projections|Nasal cavity cancer|2023|Females|75–79|6
Projections|Nasal cavity cancer|2023|Females|80–84|8
Projections|Nasal cavity cancer|2023|Females|85–89|4
Projections|Nasal cavity cancer|2023|Females|90+|6
Projections|Nasal cavity cancer|2023|Females|All ages combined|65
Actual|Nasal cavity cancer|2019|Persons|00–04|0
Actual|Nasal cavity cancer|2019|Persons|05–09|0
Actual|Nasal cavity cancer|2019|Persons|10–14|0
Actual|Nasal cavity cancer|2019|Persons|15–19|2
Actual|Nasal cavity cancer|2019|Persons|20–24|0
Actual|Nasal cavity cancer|2019|Persons|25–29|0
Actual|Nasal cavity cancer|2019|Persons|30–34|3
Actual|Nasal cavity cancer|2019|Persons|35–39|2
Actual|Nasal cavity cancer|2019|Persons|40–44|4
Actual|Nasal cavity cancer|2019|Persons|45–49|6
Actual|Nasal cavity cancer|2019|Persons|50–54|4
Actual|Nasal cavity cancer|2019|Persons|55–59|13
Actual|Nasal cavity cancer|2019|Persons|60–64|10
Actual|Nasal cavity cancer|2019|Persons|65–69|15
Actual|Nasal cavity cancer|2019|Persons|70–74|17
Actual|Nasal cavity cancer|2019|Persons|75–79|12
Actual|Nasal cavity cancer|2019|Persons|80–84|14
Actual|Nasal cavity cancer|2019|Persons|85–89|3
Actual|Nasal cavity cancer|2019|Persons|90+|8
Actual|Nasal cavity cancer|2019|Persons|All ages combined|113
Projections|Nasal cavity cancer|2020|Persons|00–04|0
Projections|Nasal cavity cancer|2020|Persons|05–09|0
Projections|Nasal cavity cancer|2020|Persons|10–14|0
Projections|Nasal cavity cancer|2020|Persons|15–19|1
Projections|Nasal cavity cancer|2020|Persons|20–24|1
Projections|Nasal cavity cancer|2020|Persons|25–29|0
Projections|Nasal cavity cancer|2020|Persons|30–34|2
Projections|Nasal cavity cancer|2020|Persons|35–39|4
Projections|Nasal cavity cancer|2020|Persons|40–44|3
Projections|Nasal cavity cancer|2020|Persons|45–49|8
Projections|Nasal cavity cancer|2020|Persons|50–54|9
Projections|Nasal cavity cancer|2020|Persons|55–59|16
Projections|Nasal cavity cancer|2020|Persons|60–64|13
Projections|Nasal cavity cancer|2020|Persons|65–69|15
Projections|Nasal cavity cancer|2020|Persons|70–74|15
Projections|Nasal cavity cancer|2020|Persons|75–79|11
Projections|Nasal cavity cancer|2020|Persons|80–84|12
Projections|Nasal cavity cancer|2020|Persons|85–89|7
Projections|Nasal cavity cancer|2020|Persons|90+|8
Projections|Nasal cavity cancer|2020|Persons|All ages combined|125
Projections|Nasal cavity cancer|2021|Persons|00–04|0
Projections|Nasal cavity cancer|2021|Persons|05–09|0
Projections|Nasal cavity cancer|2021|Persons|10–14|0
Projections|Nasal cavity cancer|2021|Persons|15–19|1
Projections|Nasal cavity cancer|2021|Persons|20–24|1
Projections|Nasal cavity cancer|2021|Persons|25–29|0
Projections|Nasal cavity cancer|2021|Persons|30–34|2
Projections|Nasal cavity cancer|2021|Persons|35–39|3
Projections|Nasal cavity cancer|2021|Persons|40–44|3
Projections|Nasal cavity cancer|2021|Persons|45–49|7
Projections|Nasal cavity cancer|2021|Persons|50–54|9
Projections|Nasal cavity cancer|2021|Persons|55–59|17
Projections|Nasal cavity cancer|2021|Persons|60–64|13
Projections|Nasal cavity cancer|2021|Persons|65–69|15
Projections|Nasal cavity cancer|2021|Persons|70–74|16
Projections|Nasal cavity cancer|2021|Persons|75–79|11
Projections|Nasal cavity cancer|2021|Persons|80–84|13
Projections|Nasal cavity cancer|2021|Persons|85–89|7
Projections|Nasal cavity cancer|2021|Persons|90+|9
Projections|Nasal cavity cancer|2021|Persons|All ages combined|127
Projections|Nasal cavity cancer|2022|Persons|00–04|0
Projections|Nasal cavity cancer|2022|Persons|05–09|0
Projections|Nasal cavity cancer|2022|Persons|10–14|0
Projections|Nasal cavity cancer|2022|Persons|15–19|1
Projections|Nasal cavity cancer|2022|Persons|20–24|1
Projections|Nasal cavity cancer|2022|Persons|25–29|1
Projections|Nasal cavity cancer|2022|Persons|30–34|3
Projections|Nasal cavity cancer|2022|Persons|35–39|2
Projections|Nasal cavity cancer|2022|Persons|40–44|2
Projections|Nasal cavity cancer|2022|Persons|45–49|8
Projections|Nasal cavity cancer|2022|Persons|50–54|10
Projections|Nasal cavity cancer|2022|Persons|55–59|16
Projections|Nasal cavity cancer|2022|Persons|60–64|13
Projections|Nasal cavity cancer|2022|Persons|65–69|14
Projections|Nasal cavity cancer|2022|Persons|70–74|16
Projections|Nasal cavity cancer|2022|Persons|75–79|12
Projections|Nasal cavity cancer|2022|Persons|80–84|13
Projections|Nasal cavity cancer|2022|Persons|85–89|7
Projections|Nasal cavity cancer|2022|Persons|90+|10
Projections|Nasal cavity cancer|2022|Persons|All ages combined|129
Projections|Nasal cavity cancer|2023|Persons|00–04|0
Projections|Nasal cavity cancer|2023|Persons|05–09|0
Projections|Nasal cavity cancer|2023|Persons|10–14|0
Projections|Nasal cavity cancer|2023|Persons|15–19|1
Projections|Nasal cavity cancer|2023|Persons|20–24|1
Projections|Nasal cavity cancer|2023|Persons|25–29|1
Projections|Nasal cavity cancer|2023|Persons|30–34|3
Projections|Nasal cavity cancer|2023|Persons|35–39|2
Projections|Nasal cavity cancer|2023|Persons|40–44|2
Projections|Nasal cavity cancer|2023|Persons|45–49|8
Projections|Nasal cavity cancer|2023|Persons|50–54|10
Projections|Nasal cavity cancer|2023|Persons|55–59|17
Projections|Nasal cavity cancer|2023|Persons|60–64|13
Projections|Nasal cavity cancer|2023|Persons|65–69|14
Projections|Nasal cavity cancer|2023|Persons|70–74|15
Projections|Nasal cavity cancer|2023|Persons|75–79|12
Projections|Nasal cavity cancer|2023|Persons|80–84|14
Projections|Nasal cavity cancer|2023|Persons|85–89|7
Projections|Nasal cavity cancer|2023|Persons|90+|10
Projections|Nasal cavity cancer|2023|Persons|All ages combined|130
Actual|Nasopharyngeal cancer|2019|Males|00–04|0
Actual|Nasopharyngeal cancer|2019|Males|05–09|0
Actual|Nasopharyngeal cancer|2019|Males|10–14|0
Actual|Nasopharyngeal cancer|2019|Males|15–19|2
Actual|Nasopharyngeal cancer|2019|Males|20–24|0
Actual|Nasopharyngeal cancer|2019|Males|25–29|0
Actual|Nasopharyngeal cancer|2019|Males|30–34|3
Actual|Nasopharyngeal cancer|2019|Males|35–39|7
Actual|Nasopharyngeal cancer|2019|Males|40–44|9
Actual|Nasopharyngeal cancer|2019|Males|45–49|14
Actual|Nasopharyngeal cancer|2019|Males|50–54|11
Actual|Nasopharyngeal cancer|2019|Males|55–59|13
Actual|Nasopharyngeal cancer|2019|Males|60–64|20
Actual|Nasopharyngeal cancer|2019|Males|65–69|15
Actual|Nasopharyngeal cancer|2019|Males|70–74|8
Actual|Nasopharyngeal cancer|2019|Males|75–79|7
Actual|Nasopharyngeal cancer|2019|Males|80–84|2
Actual|Nasopharyngeal cancer|2019|Males|85–89|2
Actual|Nasopharyngeal cancer|2019|Males|90+|2
Actual|Nasopharyngeal cancer|2019|Males|All ages combined|115
Projections|Nasopharyngeal cancer|2020|Males|00–04|0
Projections|Nasopharyngeal cancer|2020|Males|05–09|0
Projections|Nasopharyngeal cancer|2020|Males|10–14|0
Projections|Nasopharyngeal cancer|2020|Males|15–19|1
Projections|Nasopharyngeal cancer|2020|Males|20–24|0
Projections|Nasopharyngeal cancer|2020|Males|25–29|0
Projections|Nasopharyngeal cancer|2020|Males|30–34|3
Projections|Nasopharyngeal cancer|2020|Males|35–39|7
Projections|Nasopharyngeal cancer|2020|Males|40–44|11
Projections|Nasopharyngeal cancer|2020|Males|45–49|13
Projections|Nasopharyngeal cancer|2020|Males|50–54|12
Projections|Nasopharyngeal cancer|2020|Males|55–59|17
Projections|Nasopharyngeal cancer|2020|Males|60–64|20
Projections|Nasopharyngeal cancer|2020|Males|65–69|13
Projections|Nasopharyngeal cancer|2020|Males|70–74|6
Projections|Nasopharyngeal cancer|2020|Males|75–79|8
Projections|Nasopharyngeal cancer|2020|Males|80–84|4
Projections|Nasopharyngeal cancer|2020|Males|85–89|3
Projections|Nasopharyngeal cancer|2020|Males|90+|0
Projections|Nasopharyngeal cancer|2020|Males|All ages combined|118
Projections|Nasopharyngeal cancer|2021|Males|00–04|0
Projections|Nasopharyngeal cancer|2021|Males|05–09|0
Projections|Nasopharyngeal cancer|2021|Males|10–14|0
Projections|Nasopharyngeal cancer|2021|Males|15–19|1
Projections|Nasopharyngeal cancer|2021|Males|20–24|0
Projections|Nasopharyngeal cancer|2021|Males|25–29|0
Projections|Nasopharyngeal cancer|2021|Males|30–34|3
Projections|Nasopharyngeal cancer|2021|Males|35–39|7
Projections|Nasopharyngeal cancer|2021|Males|40–44|12
Projections|Nasopharyngeal cancer|2021|Males|45–49|13
Projections|Nasopharyngeal cancer|2021|Males|50–54|13
Projections|Nasopharyngeal cancer|2021|Males|55–59|16
Projections|Nasopharyngeal cancer|2021|Males|60–64|23
Projections|Nasopharyngeal cancer|2021|Males|65–69|14
Projections|Nasopharyngeal cancer|2021|Males|70–74|6
Projections|Nasopharyngeal cancer|2021|Males|75–79|10
Projections|Nasopharyngeal cancer|2021|Males|80–84|4
Projections|Nasopharyngeal cancer|2021|Males|85–89|3
Projections|Nasopharyngeal cancer|2021|Males|90+|0
Projections|Nasopharyngeal cancer|2021|Males|All ages combined|125
Projections|Nasopharyngeal cancer|2022|Males|00–04|0
Projections|Nasopharyngeal cancer|2022|Males|05–09|0
Projections|Nasopharyngeal cancer|2022|Males|10–14|0
Projections|Nasopharyngeal cancer|2022|Males|15–19|1
Projections|Nasopharyngeal cancer|2022|Males|20–24|0
Projections|Nasopharyngeal cancer|2022|Males|25–29|0
Projections|Nasopharyngeal cancer|2022|Males|30–34|4
Projections|Nasopharyngeal cancer|2022|Males|35–39|8
Projections|Nasopharyngeal cancer|2022|Males|40–44|13
Projections|Nasopharyngeal cancer|2022|Males|45–49|13
Projections|Nasopharyngeal cancer|2022|Males|50–54|13
Projections|Nasopharyngeal cancer|2022|Males|55–59|16
Projections|Nasopharyngeal cancer|2022|Males|60–64|24
Projections|Nasopharyngeal cancer|2022|Males|65–69|15
Projections|Nasopharyngeal cancer|2022|Males|70–74|6
Projections|Nasopharyngeal cancer|2022|Males|75–79|11
Projections|Nasopharyngeal cancer|2022|Males|80–84|4
Projections|Nasopharyngeal cancer|2022|Males|85–89|3
Projections|Nasopharyngeal cancer|2022|Males|90+|0
Projections|Nasopharyngeal cancer|2022|Males|All ages combined|131
Projections|Nasopharyngeal cancer|2023|Males|00–04|0
Projections|Nasopharyngeal cancer|2023|Males|05–09|0
Projections|Nasopharyngeal cancer|2023|Males|10–14|0
Projections|Nasopharyngeal cancer|2023|Males|15–19|1
Projections|Nasopharyngeal cancer|2023|Males|20–24|0
Projections|Nasopharyngeal cancer|2023|Males|25–29|0
Projections|Nasopharyngeal cancer|2023|Males|30–34|4
Projections|Nasopharyngeal cancer|2023|Males|35–39|8
Projections|Nasopharyngeal cancer|2023|Males|40–44|15
Projections|Nasopharyngeal cancer|2023|Males|45–49|13
Projections|Nasopharyngeal cancer|2023|Males|50–54|12
Projections|Nasopharyngeal cancer|2023|Males|55–59|16
Projections|Nasopharyngeal cancer|2023|Males|60–64|25
Projections|Nasopharyngeal cancer|2023|Males|65–69|16
Projections|Nasopharyngeal cancer|2023|Males|70–74|6
Projections|Nasopharyngeal cancer|2023|Males|75–79|12
Projections|Nasopharyngeal cancer|2023|Males|80–84|4
Projections|Nasopharyngeal cancer|2023|Males|85–89|3
Projections|Nasopharyngeal cancer|2023|Males|90+|0
Projections|Nasopharyngeal cancer|2023|Males|All ages combined|135
Actual|Nasopharyngeal cancer|2019|Females|00–04|0
Actual|Nasopharyngeal cancer|2019|Females|05–09|0
Actual|Nasopharyngeal cancer|2019|Females|10–14|1
Actual|Nasopharyngeal cancer|2019|Females|15–19|1
Actual|Nasopharyngeal cancer|2019|Females|20–24|0
Actual|Nasopharyngeal cancer|2019|Females|25–29|1
Actual|Nasopharyngeal cancer|2019|Females|30–34|3
Actual|Nasopharyngeal cancer|2019|Females|35–39|1
Actual|Nasopharyngeal cancer|2019|Females|40–44|6
Actual|Nasopharyngeal cancer|2019|Females|45–49|7
Actual|Nasopharyngeal cancer|2019|Females|50–54|3
Actual|Nasopharyngeal cancer|2019|Females|55–59|6
